VERSION	PATIENTID	FULLNAME	PROCEDURENAME	GENDER	BIRTHDATE	AGE	WEIGHT	SAMPLEDESCRIPTION	SITEID	OPERATORID	SAMPLETYPE	CHANNEL	ONTIME	OFFTIME	SP(min)	R(min)	K(min)	Angle(deg)	MA(mm)	TMA(min)	G(d/sc)	E(d/sc)	TPI(/sec)	EPL(%)	A30(mm)	CL30(%)	LY30(%)	A60(mm)	CL60(%)	LY60(%)	CLT(min)	A(mm)	CI	PMA	LTE(min)	
4.2.101	.	SampleF_tPA_TXA						S5F_tPA_100_TXA_1		Temporary Operator	CN	1	2/28/2025 4:46:08 PM	2/28/2025 6:00:23 PM	2.6	2.9		61.5	16.7	13.2	1,005.4	20.1	0.0	2.4	11.4	67.8	2.4	0.4	2.6	47.5	37.6	0.5		1.0	37.6	
4.2.101	.	SampleF_tPA_TXA						S1F_tPA_100_TXA_2		Temporary Operator	CN	4	2/13/2025 9:41:19 AM	2/13/2025 11:17:14 AM	6.0	6.6	3.0	56.7	47.4	34.9	4,513.9	90.3	15.0	0.0	47.4	100.0	0.0	47.4	100.0	0.0	-58.5	53.4	-0.1	0.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S3F_tPA_50_TXA_0.5		Temporary Operator	CN	2	2/20/2025 10:32:42 AM	2/20/2025 12:02:57 PM	3.3	3.8	7.5	55.1	32.2	29.2	2,373.3	47.5	3.2	0.0	32.2	100.0	0.0	32.2	100.0	0.0	-61.3	32.7	-1.8	1.0	114.8	
4.2.101	.	SampleF_tPA_TXA						S3F_tPA_50_TXA_0.25		Temporary Operator	CN	4	2/18/2025 3:34:37 PM	2/18/2025 5:09:22 PM	3.7	4.2	8.1	45.8	35.4	33.8	2,734.1	54.7	3.4	0.0	35.4	100.0	0.0	34.1	96.4	0.1	-61.4	33.9	-1.2	1.0	98.0	
4.2.101	.	SampleF_tPA_TXA						S3F_tPA_100_TXA_1		Temporary Operator	CN	2	2/20/2025 4:17:46 PM	2/20/2025 5:43:01 PM	3.3	4.0	8.8	46.5	28.4	24.2	1,980.0	39.6	2.3	16.4	11.5	40.4	16.4	0.2	0.7	55.0	43.1	0.2	-2.3	1.0	43.0	
4.2.101	.	SampleF_tPA_TXA						S4F_tPA_100_TXA_0.5		Temporary Operator	CN	2	2/25/2025 11:10:27 AM	2/25/2025 12:34:12 PM	3.8	4.5	7.6	48.0	27.0	22.8	1,850.0	37.0	2.4	23.1	6.4	23.7	23.1	0.3	1.2	60.6	37.6	0.3	-2.7	1.0	37.5	
4.2.101	.	SampleF_tPA_TXA						S3F_tPA_0_TXA_0		Temporary Operator	CN	3	2/18/2025 1:45:02 PM	2/18/2025 3:19:37 PM	4.2	4.6	5.1	56.3	41.4	33.5	3,535.6	70.7	7.0	0.0	41.4	100.0	0.0	41.4	100.0	0.0	-61.5	44.8	-0.6	1.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S5F_tPA_50_TXA_0.25		Temporary Operator	CN	3	2/25/2025 2:38:18 PM	2/25/2025 4:00:03 PM	2.5	2.9	14.5	57.0	22.2	20.8	1,423.1	28.5	1.0	0.0	22.2	100.0	0.0	2.9	12.9	20.6	-62.2	2.7	-3.2	1.0	61.0	
4.2.101	.	SampleF_tPA_TXA						S3F_tPA_50_TXA_0.25		Temporary Operator	CN	3	2/18/2025 3:34:15 PM	2/18/2025 5:06:45 PM	3.5	4.2	7.5	41.4	35.9	31.5	2,802.0	56.0	3.7	0.0	35.9	100.0	0.0	20.0	55.6	9.9	-60.2	19.7	-1.0	1.0	72.8	
4.2.101	.	SampleF_tPA_TXA						S2F_tPA_50_TXA_2		Temporary Operator	CN	2	2/18/2025 10:18:21 AM	2/18/2025 11:58:51 AM	3.2	7.8	15.9	14.3	28.9	39.4	2,033.0	40.7	1.3	0.0	28.9	100.0	0.0	28.3	97.8	0.1	-61.0	28.3	-2.2	1.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S2F_tPA_0_TXA_0		Temporary Operator	CN	3	2/13/2025 2:03:12 PM	2/13/2025 3:39:57 PM	6.1	6.9	2.5	56.1	61.8	35.7	8,085.3	161.7	32.3	0.0	61.8	100.0	0.0	61.8	100.0	0.0	-61.1	63.6	2.2	0.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S5F_tPA_0_TXA_0		Temporary Operator	CN	4	2/25/2025 12:59:50 PM	2/25/2025 2:23:10 PM	3.8	4.2	3.2	68.0	28.6	22.3	2,003.0	40.1	6.2	0.0	28.6	100.0	0.0	28.6	100.0	0.0	-61.2	35.6	-2.9	1.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S1F_tPA_100_TXA_6		Temporary Operator	CN	2	2/13/2025 12:18:13 PM	2/13/2025 1:51:23 PM	5.5	6.2	3.3	54.3	44.3	32.2	3,977.4	79.5	11.9	0.0	44.3	100.0	0.0	44.3	100.0	0.0	-60.2	47.4	-0.5	0.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S2F_tPA_50_TXA_1		Temporary Operator	CN	4	2/14/2025 3:50:00 PM	2/14/2025 5:28:15 PM	7.2	8.4	3.3	47.9	58.0	37.2	6,895.9	137.9	20.7	0.0	58.0	100.0	0.0	58.0	100.0	0.0	-60.4	59.2	1.4	0.0	195.7	
4.2.101	.	SampleF_tPA_TXA						S2F_tPA_50_TXA_0.25		Temporary Operator	CN	4	2/14/2025 2:02:25 PM	2/14/2025 3:43:15 PM	5.9	7.2	6.7	32.3	43.1	39.8	3,781.6	75.6	5.7	0.0	42.7	99.1	0.0	24.4	56.6	10.4	-60.4	24.0	-0.3	1.0	71.4	
4.2.101	.	SampleF_tPA_TXA						S4F_tPA_0_TXA_0		Temporary Operator	CN	1	2/21/2025 1:14:11 PM	2/21/2025 2:44:31 PM	3.9	4.5	2.4	63.1	44.7	29.3	4,045.9	80.9	16.7	0.0	44.7	100.0	0.0	44.7	100.0	0.0	-59.1	48.9	-0.2	0.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S2F_tPA_50_TXA_1		Temporary Operator	CN	3	2/14/2025 3:49:38 PM	2/14/2025 5:26:38 PM	7.0	7.9	3.1	51.3	57.9	36.0	6,862.8	137.3	22.3	0.0	57.9	100.0	0.0	57.6	99.6	0.0	-62.9	57.5	1.4	0.0	191.8	
4.2.101	.	SampleF_tPA_TXA						S1F_tPA_100_TXA_0		Temporary Operator	CN	1	2/13/2025 9:40:10 AM	2/13/2025 11:17:15 AM	3.9	4.3	2.2	67.0	46.6	36.0	4,363.6	87.3	19.4	0.0	46.6	100.0	0.0	46.6	100.0	0.0	-62.9	51.9	0.1	0.0	414.3	
4.2.101	.	SampleF_tPA_TXA						S2F_tPA_50_TXA_0		Temporary Operator	CN	1	2/14/2025 2:00:51 PM	2/14/2025 3:39:31 PM	5.8	6.9	6.6	34.0	42.6	37.7	3,706.3	74.1	5.6	0.0	42.1	98.9	0.0	28.6	67.1	8.0	-61.3	28.3	-0.4	1.0	78.9	
4.2.101	.	SampleF_tPA_TXA						S4F_tPA_100_TXA_0.5		Temporary Operator	CN	1	2/25/2025 11:10:09 AM	2/25/2025 12:33:24 PM	3.8	4.3	6.7	56.4	27.2	22.3	1,865.5	37.3	2.8	42.1	1.2	4.3	42.1	0.2	0.6	71.9	27.8	0.2	-2.8	1.0	27.8	
4.2.101	.	SampleF_tPA_TXA						S1F_tPA_50_TXA_0		Temporary Operator	CN	3	2/11/2025 10:45:43 AM	2/11/2025 12:20:03 PM	5.8	6.4	2.8	55.1	56.4	33.3	6,455.2	129.1	22.8	0.0	56.4	100.0	0.0	56.4	100.0	0.0	-58.8	59.6	1.5	0.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S1F_tPA_50_TXA_2		Temporary Operator	CN	2	2/11/2025 12:33:12 PM	2/11/2025 2:08:27 PM	5.7	6.2	2.9	56.0	52.8	34.2	5,585.5	111.7	19.2	0.0	52.8	100.0	0.0	52.8	100.0	0.0	-60.0	55.7	0.9	0.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S4F_tPA_50_TXA_0		Temporary Operator	CN	4	2/21/2025 1:15:49 PM	2/21/2025 1:16:04 PM	-0.2	-0.2																0.1	
4.2.101	.	SampleF_tPA_TXA						S4F_tPA_50_TXA_1		Temporary Operator	CN	1	2/21/2025 4:44:55 PM	2/21/2025 6:15:45 PM	3.8	4.5	8.0	46.5	31.2	29.8	2,270.2	45.4	2.8	0.0	31.2	100.0	0.0	31.2	100.0	0.0	-63.3	36.8	-1.9	1.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S1F_tPA_100_TXA_50		Temporary Operator	CN	1	2/13/2025 2:02:16 PM	2/13/2025 3:37:06 PM	5.0	5.7	4.8	49.8	41.9	33.8	3,611.4	72.2	7.6	0.0	41.9	100.0	0.0	41.9	100.0	0.0	-60.0	46.1	-0.6	1.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S1F_tPA_100_TXA_10		Temporary Operator	CN	4	2/13/2025 12:19:13 PM	2/13/2025 1:53:13 PM	5.0	5.8	3.8	52.5	45.3	33.0	4,146.8	82.9	10.8	0.0	45.3	100.0	0.0	45.3	100.0	0.0	-58.6	49.7	-0.1	0.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S3F_tPA_0_TXA_0		Temporary Operator	CN	4	2/18/2025 1:45:16 PM	2/18/2025 3:19:36 PM	3.9	4.8	5.1	48.9	41.6	33.3	3,556.1	71.1	7.0	0.0	41.6	100.0	0.0	41.6	100.0	0.0	-60.1	46.3	-0.4	1.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S4F_tPA_0_TXA_0		Temporary Operator	CN	2	2/21/2025 1:14:24 PM	2/21/2025 2:44:29 PM	4.5	5.2	6.2	50.2	33.5	29.2	2,513.5	50.3	4.0	0.0	33.5	100.0	0.0	33.5	100.0	0.0	-59.0	39.9	-1.8	1.0	250.0	
4.2.101	.	SampleF_tPA_TXA						S5F_tPA_50_TXA_0.5		Temporary Operator	CN	1	2/25/2025 4:37:06 PM	2/25/2025 5:56:46 PM	2.2	2.9		34.9	14.3	18.7	836.2	16.7	0.0	3.4	9.6	67.0	3.4	0.7	5.1	44.9	41.0	0.8		1.0	41.0	
4.2.101	.	SampleF_tPA_TXA						S3F_tPA_50_TXA_0.5		Temporary Operator	CN	1	2/20/2025 10:32:27 AM	2/20/2025 12:02:42 PM	3.2	3.6	5.9	62.7	34.3	29.2	2,612.7	52.3	4.4	0.0	34.3	100.0	0.0	34.3	100.0	0.0	-60.6	37.7	-1.6	1.0	313.8	
4.2.101	.	SampleF_tPA_TXA						S5F_tPA_50_TXA_0.5		Temporary Operator	CN	2	2/25/2025 4:37:21 PM	2/25/2025 5:54:11 PM	1.3	2.9		22.9	13.3	15.8	765.2	15.3	0.0	0.0	13.3	100.0	0.0	0.9	6.9	31.7	51.2	0.9		1.0	51.1	
